,feature,class_label
513,"[[-91.02540487 -86.70646508 -87.28056453 ...   0.           0.
    0.        ]
 [163.70326854 174.87612417 179.49973296 ...   0.           0.
    0.        ]
 [-41.91998131 -47.76309521 -48.81881811 ...   0.           0.
    0.        ]
 ...
 [ -1.68362142  -1.86947809  -2.20280925 ...   0.           0.
    0.        ]
 [ -3.53913072  -3.32046589  -0.33421542 ...   0.           0.
    0.        ]
 [ -1.18307937  -0.99684019   1.44707649 ...   0.           0.
    0.        ]]",gun_shot
514,"[[-83.46560768 -85.58198595 -89.37620305 ...   0.           0.
    0.        ]
 [163.50022317 169.0989706  173.69284674 ...   0.           0.
    0.        ]
 [-32.90268673 -30.4352039  -37.65334126 ...   0.           0.
    0.        ]
 ...
 [ -2.79094387  -2.42944693  -2.94758448 ...   0.           0.
    0.        ]
 [  2.19844107   0.29695388  -1.61112264 ...   0.           0.
    0.        ]
 [  4.47265241  -0.99518934  -5.52153298 ...   0.           0.
    0.        ]]",gun_shot
515,"[[-2.77370595e+01 -1.91563771e+01 -1.85069104e+01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 1.38667146e+02  1.37798640e+02  1.46346125e+02 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [-2.71900884e+01 -3.15451183e+01 -3.11992253e+01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 ...
 [-3.10045542e-02  7.12946796e-01  2.35815751e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 4.30302211e-01 -2.98478478e-01  2.20926258e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [-4.43847230e+00 -2.30601303e+00  2.75913475e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]]",gun_shot
516,"[[-67.99933173 -47.42614283 -41.21796353 ...   0.           0.
    0.        ]
 [139.70710752 143.68644836 135.65458849 ...   0.           0.
    0.        ]
 [-32.75930895 -32.03208398 -35.55768408 ...   0.           0.
    0.        ]
 ...
 [ -3.32250776  -1.39191913  -1.64545891 ...   0.           0.
    0.        ]
 [  0.74498037   1.8148201    2.89718803 ...   0.           0.
    0.        ]
 [  1.39756636   3.04537917   3.49249255 ...   0.           0.
    0.        ]]",gun_shot
517,"[[-81.08098869 -57.99554485 -50.51380384 ...   0.           0.
    0.        ]
 [175.77367723 181.6875379  180.42321523 ...   0.           0.
    0.        ]
 [-30.63448246 -34.55097458 -32.96254033 ...   0.           0.
    0.        ]
 ...
 [  0.37703832  -1.21258362  -0.47007156 ...   0.           0.
    0.        ]
 [ -3.29845689  -3.44033706  -2.31881948 ...   0.           0.
    0.        ]
 [ -5.80904089  -3.49513969  -2.18260802 ...   0.           0.
    0.        ]]",gun_shot
518,"[[-67.25170043 -47.7819071  -43.28684027 ...   0.           0.
    0.        ]
 [189.81926566 186.85619493 182.8679578  ...   0.           0.
    0.        ]
 [-33.13921429 -35.54266478 -32.00229688 ...   0.           0.
    0.        ]
 ...
 [  1.84390504   0.56088209  -5.25170287 ...   0.           0.
    0.        ]
 [ -0.71132394  -4.14126005  -5.64910059 ...   0.           0.
    0.        ]
 [ -5.33234845  -4.90850666  -6.67638553 ...   0.           0.
    0.        ]]",gun_shot
519,"[[-175.4423408  -114.30419759  -89.4167741  ...    0.
     0.            0.        ]
 [ 211.0704893   219.16955506  226.75734807 ...    0.
     0.            0.        ]
 [ -55.29455832  -63.41414422  -65.65855793 ...    0.
     0.            0.        ]
 ...
 [   2.87550664    1.41059319   -0.65675659 ...    0.
     0.            0.        ]
 [   2.35512111    1.41047236   -1.51443288 ...    0.
     0.            0.        ]
 [   5.47138653    5.41392677   -3.22369171 ...    0.
     0.            0.        ]]",gun_shot
520,"[[-202.86348184 -125.72552962  -96.48388271 ...    0.
     0.            0.        ]
 [ 178.6659995   184.30682161  191.65398192 ...    0.
     0.            0.        ]
 [ -54.62721543  -53.75818665  -48.8297231  ...    0.
     0.            0.        ]
 ...
 [  -7.79590888   -7.85521837   -3.36623438 ...    0.
     0.            0.        ]
 [  -5.5140934    -4.04106931   -3.25967164 ...    0.
     0.            0.        ]
 [  -7.37531154   -6.87620856   -6.04496341 ...    0.
     0.            0.        ]]",gun_shot
521,"[[-194.52438262 -113.69997614  -88.21049756 ...    0.
     0.            0.        ]
 [ 183.67982939  188.29971759  189.0103624  ...    0.
     0.            0.        ]
 [ -32.75987177  -40.22358681  -41.58154544 ...    0.
     0.            0.        ]
 ...
 [  -4.17652549   -2.7024556     1.99286624 ...    0.
     0.            0.        ]
 [   3.79742535    1.1280378     0.57746203 ...    0.
     0.            0.        ]
 [  -4.9603057    -1.84905255   -1.74868998 ...    0.
     0.            0.        ]]",gun_shot
522,"[[-7.83044304e+01 -6.01553030e+01 -1.48636625e+01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 1.36279727e+02  1.37356676e+02  8.42197336e+01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [-2.41324341e+01 -2.23463697e+01 -2.72364771e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 ...
 [ 1.11266443e+01  5.53340137e+00 -2.19989075e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [-7.33218001e+00 -4.91811485e+00 -3.08742612e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 1.08672174e-02  1.41155520e+00  1.24330137e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]]",gun_shot
523,"[[-1.69052237e+02 -4.27559055e+01  2.51935947e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 1.03571706e+02  9.86475483e+01  9.95583125e+01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [-2.26988500e+01 -2.54398170e+01 -3.12705443e+01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 ...
 [ 5.20824656e+00  3.43346731e+00  2.01712155e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [-3.23082477e-02 -1.51867179e+00 -2.89156500e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 1.33697464e+00  1.47160857e+00  1.12724300e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]]",gun_shot
524,"[[-1.15479881e+02 -7.78358026e+01 -6.21484617e+01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 2.03412698e+02  2.02905333e+02  2.05659600e+02 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [-2.53676853e+01 -3.35992722e+01 -3.87007855e+01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 ...
 [-3.93089856e+00 -4.06507507e+00 -3.50076174e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [-2.05502266e+00 -2.49990177e+00  1.84397027e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 2.92412564e+00 -6.24691975e-01 -1.09162562e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]]",gun_shot
525,"[[-53.04347463 -40.14980852 -42.82002743 ...   0.           0.
    0.        ]
 [176.64144431 186.53746963 185.3708227  ...   0.           0.
    0.        ]
 [-46.51348707 -45.56596436 -47.63915501 ...   0.           0.
    0.        ]
 ...
 [ -5.87484534  -6.23709134  -6.03438015 ...   0.           0.
    0.        ]
 [ -3.01694781  -1.30177245   0.95774555 ...   0.           0.
    0.        ]
 [ -4.55241592  -4.69615213  -2.80418543 ...   0.           0.
    0.        ]]",gun_shot
526,"[[-3.68716282e+01 -3.17946839e+01 -3.69225993e+01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 1.58390736e+02  1.74620762e+02  1.89222768e+02 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [-2.47912875e+01 -3.18588747e+01 -4.98430874e+01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 ...
 [-9.12388210e-01  9.63011564e-02 -4.52365663e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 5.28713769e+00  2.22514695e+00 -1.10821136e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [-6.63070338e-01  1.25285896e+00 -1.58169017e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]]",gun_shot
527,"[[-35.66323653 -40.46647537 -53.16244338 ...   0.           0.
    0.        ]
 [175.44103646 182.68970878 189.92263    ...   0.           0.
    0.        ]
 [-22.69271175 -30.92244564 -48.9279975  ...   0.           0.
    0.        ]
 ...
 [ -5.32567861  -4.80680936  -1.54698591 ...   0.           0.
    0.        ]
 [ -1.19325852   1.91787246   2.81688193 ...   0.           0.
    0.        ]
 [ -1.54153628   2.47781151   2.37043085 ...   0.           0.
    0.        ]]",gun_shot
528,"[[-1.23538102e+02 -5.17543820e+01 -3.53385349e+01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 1.73548331e+02  1.76528791e+02  1.75241026e+02 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [-2.92717059e+01 -3.73449027e+01 -4.11082831e+01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 ...
 [-1.90966140e+00 -3.85976140e+00  1.32573049e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 2.26047021e-01  5.30441308e-01 -6.93004602e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [-4.18711291e+00 -1.29287258e+00 -3.22163709e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]]",gun_shot
529,"[[-2.93568773e+02 -7.70576650e+01  5.75948213e+01 ...  4.34784445e+01
   3.05956873e+01  0.00000000e+00]
 [ 1.24246470e+02  1.32830751e+02  8.46053581e+01 ...  7.53226106e+01
   8.31495614e+01  0.00000000e+00]
 [-1.62075866e+01 -3.81924593e+01 -1.91531599e+01 ... -2.99681062e+01
  -2.57541647e+01  0.00000000e+00]
 ...
 [-7.16087178e+00 -5.31411782e+00  4.69482458e+00 ...  5.81671888e+00
   6.19574485e+00  0.00000000e+00]
 [-8.73748617e+00 -5.47209459e+00 -3.49713748e+00 ...  1.35075332e+00
   6.47978482e+00  0.00000000e+00]
 [ 1.38639385e+00 -1.12371246e+00 -5.84519669e-02 ...  6.50968037e+00
   3.89941912e+00  0.00000000e+00]]",gun_shot
530,"[[ 3.94116113e+01  4.14735400e+01  3.49425448e+01 ...  3.75773306e+01
   3.48083721e+01  0.00000000e+00]
 [ 5.60968825e+01  5.59766454e+01  5.26865844e+01 ...  8.60345577e+01
   7.07149123e+01  0.00000000e+00]
 [-2.74513185e+01 -2.86431910e+01 -3.02405664e+01 ... -2.39023082e+01
  -2.74448903e+01  0.00000000e+00]
 ...
 [ 1.92716312e+00 -3.29171126e-02  1.79357112e+00 ...  9.36890549e+00
   9.30252793e+00  0.00000000e+00]
 [ 4.76567335e+00  1.08472184e+00  4.41006076e-01 ...  2.24767885e+00
   4.36572946e+00  0.00000000e+00]
 [ 6.22081202e-01  2.74595969e+00  6.06399452e+00 ...  8.04908135e-01
   3.18249637e+00  0.00000000e+00]]",gun_shot
531,"[[-8.60563639e+01 -8.94778621e+01 -9.88485006e+01 ... -8.76014620e+01
  -9.91264161e+01  0.00000000e+00]
 [ 1.90529254e+02  2.01245775e+02  2.08201381e+02 ...  1.98220811e+02
   1.92136871e+02  0.00000000e+00]
 [-2.37234481e+01 -3.00628502e+01 -4.45683157e+01 ... -6.14081150e+01
  -6.24024374e+01  0.00000000e+00]
 ...
 [-1.46823075e+00 -1.57300270e+00  1.29195608e+00 ... -1.72979256e+00
  -1.08306777e+00  0.00000000e+00]
 [ 2.41602429e+00  1.68524438e+00 -1.20335612e-01 ... -1.86912556e+00
  -2.68395815e+00  0.00000000e+00]
 [ 2.23103921e+00  7.89256193e-01 -2.40653924e+00 ...  4.77820730e-02
  -3.50658514e+00  0.00000000e+00]]",gun_shot
532,"[[ 3.58852718e+01  4.65887799e+01  4.36017748e+01 ... -1.17670641e+02
  -1.18438112e+02  0.00000000e+00]
 [ 8.32424019e+01  8.36950726e+01  8.70745693e+01 ...  2.23336126e+02
   2.16664392e+02  0.00000000e+00]
 [-2.12437333e+01 -2.53646062e+01 -2.61189787e+01 ... -5.50945825e+01
  -4.47892221e+01  0.00000000e+00]
 ...
 [-1.67875967e+00  9.52593418e-02  2.26272386e+00 ... -2.51300165e+00
  -5.05357279e+00  0.00000000e+00]
 [-1.81585128e+00 -6.30112149e-02  1.62411852e+00 ... -1.58357913e+00
  -1.83958488e+00  0.00000000e+00]
 [ 2.87895374e+00  1.15237681e+00  3.29356284e+00 ...  1.90897934e+00
  -3.16503878e+00  0.00000000e+00]]",gun_shot
533,"[[ 25.35046174  21.75214112  14.11959533 ...  -1.2289962    7.5285139
    0.        ]
 [ 72.41788282  70.62102626  71.23867416 ... 105.08375633  93.53841662
    0.        ]
 [-27.18335422 -23.80243911 -26.81921812 ... -21.99803159 -22.02751784
    0.        ]
 ...
 [ -3.5983588   -0.84175603   0.63918156 ...   0.98207465   5.20979388
    0.        ]
 [ -2.23021931  -1.92726602  -4.72066113 ...   1.30148467   1.93002448
    0.        ]
 [ -2.09022122  -2.4618069   -2.51229617 ...   3.60612948   1.96098055
    0.        ]]",gun_shot
534,"[[-1.12793827e+02 -1.16588351e+02 -1.22002654e+02 ...  3.39346670e+01
   4.31688782e+01  0.00000000e+00]
 [ 1.93201933e+02  2.09552273e+02  2.25796971e+02 ...  5.11617213e+01
   5.64956167e+01  0.00000000e+00]
 [-2.72856125e+01 -3.48981428e+01 -4.60949633e+01 ... -3.32495035e+01
  -2.47895410e+01  0.00000000e+00]
 ...
 [ 1.77825760e+00  4.01857128e+00  1.18867520e+00 ... -4.03998658e+00
  -8.09483351e+00  0.00000000e+00]
 [-9.41029013e-02 -8.78358030e-01  1.57981195e-01 ... -1.63502569e+00
  -3.27086911e-01  0.00000000e+00]
 [-7.33578398e-01 -2.37558784e+00 -3.00288438e+00 ...  6.53819563e+00
   1.01805751e+01  0.00000000e+00]]",gun_shot
535,"[[ 45.91510728  50.51481461  51.0613476  ... -54.26589226 -52.16017782
    0.        ]
 [ 61.81861046  72.1953418   76.52335133 ... 171.94936766 160.35777191
    0.        ]
 [-27.64642031 -28.67309061 -39.32308758 ... -69.81041867 -53.65976767
    0.        ]
 ...
 [ -1.83267718  -1.78192943  -0.97923473 ...  -0.34681276  -1.44938332
    0.        ]
 [ -2.23403418  -3.8919025   -0.80588389 ...   2.24280801   2.31024582
    0.        ]
 [ -2.31940254  -0.62605677   2.29851295 ...   1.93804253   2.59990405
    0.        ]]",gun_shot
536,"[[ 26.40210988  31.10529605  31.56747176 ...   8.81495073  -8.89904062
    0.        ]
 [ 29.84466702  45.27556303  57.91024232 ...  86.45452944  86.16395486
    0.        ]
 [-25.69250369 -28.60722952 -33.1538109  ... -25.65739254 -24.61031065
    0.        ]
 ...
 [  3.8208135    1.93283706   4.02774717 ...   2.12893728   3.26470051
    0.        ]
 [  3.153784     1.7224034   -2.31423686 ...  -1.27594641   1.51552203
    0.        ]
 [  0.50334295   5.09653211   2.72446813 ...  -1.29889486   1.9615191
    0.        ]]",gun_shot
537,"[[ -43.41461584  -48.20638666  -55.41137313 ... -105.19490179
  -108.35436193    0.        ]
 [ 163.09101644  169.69954251  182.1085437  ...  223.1182185
   209.51445574    0.        ]
 [ -56.46813126  -66.77497291  -74.380881   ...  -58.49423835
   -54.23279785    0.        ]
 ...
 [  -0.41468352    1.01454923   -2.03739573 ...   -1.40650768
    -0.63101852    0.        ]
 [  -3.19763144    0.32938965   -1.28413696 ...   -1.808398
     1.06145183    0.        ]
 [   0.97675544    3.5359859     2.98479411 ...   -2.13685206
    -3.79358291    0.        ]]",gun_shot
538,"[[ -1.753486    19.61167816  19.33605578 ... -85.28137822 -82.56604184
    0.        ]
 [ 90.63525145  70.76160436  42.9088139  ... 215.58699566 205.66137055
    0.        ]
 [  0.91742111  -8.49608847 -21.5494544  ... -41.8785137  -34.40962389
    0.        ]
 ...
 [ -0.68964684  -0.53024083   7.12777438 ...  -3.15682966   0.55380661
    0.        ]
 [ -3.88250001  -2.17550462   5.02700122 ...   1.87528572   5.47128396
    0.        ]
 [ -1.06960655   1.83760036   4.89678092 ...   1.05840976   1.64126486
    0.        ]]",gun_shot
539,"[[-8.15245441e+01 -8.83845788e+01 -1.03060334e+02 ...  4.66507679e+01
   1.42644131e+01  0.00000000e+00]
 [ 1.86286310e+02  2.04402479e+02  2.21335624e+02 ...  6.33449184e+01
   4.93637536e+01  0.00000000e+00]
 [-2.89953249e+01 -3.66644561e+01 -4.82827227e+01 ... -1.93690916e+01
  -2.00488978e+01  0.00000000e+00]
 ...
 [ 3.64607039e+00  7.19182049e+00  2.25039654e+00 ... -2.31737958e-01
  -6.98685034e+00  0.00000000e+00]
 [ 2.18891867e-01  2.47826409e+00  2.10298622e+00 ... -1.85427936e+00
  -2.79324282e+00  0.00000000e+00]
 [ 2.24881642e+00 -3.48798279e+00  2.15148244e-02 ...  1.54823789e+00
   2.25115629e+00  0.00000000e+00]]",gun_shot
540,"[[-99.28277711 -80.72760088 -64.04117866 ...   0.           0.
    0.        ]
 [210.1215154  214.2044056  216.13324318 ...   0.           0.
    0.        ]
 [-44.99449802 -47.53442629 -46.2432316  ...   0.           0.
    0.        ]
 ...
 [  7.71851373   0.72419986  -1.99252971 ...   0.           0.
    0.        ]
 [  2.66753262   1.92240758   0.93845528 ...   0.           0.
    0.        ]
 [  0.60122003   0.66842254   0.6419594  ...   0.           0.
    0.        ]]",gun_shot
541,"[[-91.444702   -59.28313562 -43.8290101  ...   0.           0.
    0.        ]
 [186.14294793 183.62419333 181.61087081 ...   0.           0.
    0.        ]
 [-34.26025661 -42.36494064 -47.75678644 ...   0.           0.
    0.        ]
 ...
 [ -5.85027248  -3.9249238   -2.51019653 ...   0.           0.
    0.        ]
 [  0.97112465   1.48778268   4.43109106 ...   0.           0.
    0.        ]
 [ -3.57475777  -5.35602841   0.87344732 ...   0.           0.
    0.        ]]",gun_shot
542,"[[ -89.94338726  -93.90873002 -100.44243662 ...    0.
     0.            0.        ]
 [ 201.62095029  206.89120564  210.17976616 ...    0.
     0.            0.        ]
 [ -38.33883299  -47.61342371  -56.58660437 ...    0.
     0.            0.        ]
 ...
 [  -4.14281041   -3.77322784   -1.4413403  ...    0.
     0.            0.        ]
 [  -4.18049855   -3.54694237   -3.35946959 ...    0.
     0.            0.        ]
 [  -6.50462549   -3.87805745   -3.33249284 ...    0.
     0.            0.        ]]",gun_shot
543,"[[-45.58824393 -34.38670193 -34.74793214 ...   0.           0.
    0.        ]
 [163.81554778 177.24772842 187.37351322 ...   0.           0.
    0.        ]
 [-29.92375836 -38.35900771 -47.76710624 ...   0.           0.
    0.        ]
 ...
 [ -1.6038406   -2.16736946  -3.00791497 ...   0.           0.
    0.        ]
 [  1.30816701   0.78827284   4.04857138 ...   0.           0.
    0.        ]
 [ -3.90098595   0.27982097   1.57489737 ...   0.           0.
    0.        ]]",gun_shot
544,"[[-5.10084576e+01 -1.32418309e+01  1.75148177e+01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 1.66742410e+02  1.56611660e+02  1.36895630e+02 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [-3.89387311e+01 -2.87513003e+01 -1.91248972e+01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 ...
 [-9.78359612e+00 -6.62236461e+00  1.21528687e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 2.19980147e+00 -2.38396764e-01 -3.27579811e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 7.39865874e+00  4.94717048e+00  1.00481902e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]]",gun_shot
545,"[[-43.08180449 -37.97285339 -27.91524567 ...   0.           0.
    0.        ]
 [159.59640129 174.96442482 175.9256531  ...   0.           0.
    0.        ]
 [-14.75559222 -24.6813782  -27.35949406 ...   0.           0.
    0.        ]
 ...
 [  3.40258873   5.17292647   2.75231222 ...   0.           0.
    0.        ]
 [  7.03790031   8.88199695   1.93394825 ...   0.           0.
    0.        ]
 [  2.27242266   3.11676193   0.89303991 ...   0.           0.
    0.        ]]",gun_shot
546,"[[-4.26906980e+01 -4.20928838e+01 -5.14021580e+01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 1.76846891e+02  1.80129788e+02  1.82896143e+02 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [-2.68165377e+01 -3.76345313e+01 -5.05517431e+01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 ...
 [-2.01825325e+00 -3.20298680e+00 -3.01959544e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 3.06373627e+00 -3.68341129e-02  3.68705417e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [-1.39222052e+00 -2.62046391e+00  1.79894232e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]]",gun_shot
